company_location,company_name,company_url,job_detail_url,job_listed,job_title
Jakarta Metropolitan Area,Traveloka,https://sg.linkedin.com/company/traveloka?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-senior-data-scientist-at-traveloka-3732436301?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=mr31REM5XjgET0QJr%2Fd9Tg%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-10-04,Data Scientist/Senior Data Scientist
"Duri Utara, Jakarta, Indonesia",PT Wahana Ottomitra Multiartha Tbk,https://id.linkedin.com/company/pt-wahana-ottomitra-multiartha-tbk?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/corporate-data-scientist-department-head-at-pt-wahana-ottomitra-multiartha-tbk-3780068514?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=BY2G4NTrjGDH7C1aujj9Bg%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-12-13,Corporate Data Scientist Department Head
Jakarta Metropolitan Area,Michael Page,https://uk.linkedin.com/company/michael-page?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-investment-tech-at-michael-page-3789593665?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=BUUmwyRbcyfkbTXSXfOlVg%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-12-16,Data Scientist - Investment Tech
"Jakarta, Indonesia",WeNetwork,https://id.linkedin.com/company/wenetworkasia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-avp-telecommunication-at-wenetwork-3807279249?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=fTC5cPhnZjMRjBKTZGSByA%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-16,Data Scientist (AVP) - Telecommunication
"Jakarta, Indonesia",Cognex Corporation,https://www.linkedin.com/company/cognex-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/applications-engineer-jakarta-at-cognex-corporation-3798998505?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=TqrZrwVKg%2BxFScKe7wIcJw%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-05,Applications Engineer- Jakarta
"Jakarta, Jakarta, Indonesia",MatchaTalent,https://id.linkedin.com/company/matchatalent?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/fintech-senior-data-scientist-at-matchatalent-3816638897?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=Iad%2Fq7MHOeFjyUZaknwOnQ%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-29,(FinTech) Senior Data Scientist
"Jakarta, Jakarta, Indonesia",ADVANCE.AI,https://sg.linkedin.com/company/advance.ai?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-advance-ai-3646641361?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=fh51N1c5QLI%2BEshmOwUkTg%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-06-03,Data Scientist
"Jakarta, Jakarta, Indonesia",Gojek,https://id.linkedin.com/company/gojek?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-data-scientist-at-gojek-3807510976?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=f%2FK1oOhaFL5zMDHZMrwUgw%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-16,Senior Data Scientist
"Jakarta, Indonesia",iZeno,https://sg.linkedin.com/company/izeno-pte-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-science-team-lead-at-izeno-3798118526?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=N1cAi55OIFAkmeI44ehmHg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-09,Data Science Team Lead
"Jakarta, Jakarta, Indonesia",GoTo Financial,https://id.linkedin.com/company/gotofinancial?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-data-scientist-at-goto-financial-3780607613?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=m6K3ZnBXMAIygVNSnCNDFA%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-26,Senior Data Scientist
Jakarta Metropolitan Area,PT. Neural Technologies Indonesia,https://id.linkedin.com/company/pt-neural-technologies-indonesia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-data-scientist-at-pt-neural-technologies-indonesia-3796396223?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=3koMzpIepXUrS2jafwMXCg%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-08,Senior Data Scientist
Jakarta Metropolitan Area,Visa,https://www.linkedin.com/company/visa?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-science-lead-visa-consulting-analytics-indonesia-at-visa-3764750035?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=3RXnvD%2FkJf7MkzVvtPXKIA%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-16,"Data Science Lead, Visa Consulting & Analytics, Indonesia"
"Bali, Indonesia",Hyppies.com,https://sg.linkedin.com/company/hyppies?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/react-js-developer-at-hyppies-com-3812131099?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=MKm7JYZyGqJ9WRuOfPGYYA%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-24,React JS Developer
"Jakarta, Jakarta, Indonesia",Gojek,https://id.linkedin.com/company/gojek?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-data-scientist-marketplace-at-gojek-3811901194?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=EMj45iOeEY%2BoZaDkK%2Fqg7A%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-22,Senior Data Scientist - Marketplace
Indonesia,Protos Labs,https://sg.linkedin.com/company/protos-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/fullstack-developer-python-react-js-at-protos-labs-3816050621?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=ia3C%2FpoQq0dRKx8SPY5f2Q%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-29,Fullstack Developer (Python & React.js)
"Jakarta, Indonesia",Antler,https://sg.linkedin.com/company/antlerglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/startup-founder-data-scientist-at-antler-3813192831?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=xdPg2Ef3g7e5kH%2FWwvA9dw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-30,Startup Founder - Data Scientist
Jakarta Metropolitan Area,PT Sinergy Informasi Pratama,https://id.linkedin.com/company/ptsip?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/junior-developer-at-pt-sinergy-informasi-pratama-3817069500?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=9nxU0CG%2Fyf%2F36IgZq6s27Q%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-29,Junior Developer
Jakarta Metropolitan Area,PASIFIK SATELIT NUSANTARA,https://id.linkedin.com/company/pasifik-satelit-nusantara?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/ai-data-engineer-at-pasifik-satelit-nusantara-3813909242?refId=olHG%2BV1hD9DkrFV2xygjjw%3D%3D&trackingId=eJt4jp4sy1%2B3VDqsKnW2Jw%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-24,AI Data Engineer
company_location,company_name,company_url,job_detail_url,job_listed,job_title
"Jakarta, Jakarta, Indonesia",Amar Bank,https://id.linkedin.com/company/ptbank-amar-indonesia-tbk?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/jr-data-scientist-at-amar-bank-3763380314?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=tUBv5fhUTNrfbPkiMS05kA%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,2023-11-21,Jr Data Scientist
"Jakarta, Indonesia",ilmuOne Data,https://id.linkedin.com/company/ilmuone-data?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-ilmuone-data-3815728743?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=sfBc3VGdJwIijMlwDpIBtA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-29,Data Scientist
"Bandung, West Java, Indonesia",MSBU - IT Staffing & Recruiting,https://id.linkedin.com/company/msbu?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-msbu-it-staffing-recruiting-3813182420?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=px0wAMOiE4bXZhoykbzstg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-30,Data Scientist
"Jakarta, Jakarta, Indonesia",byOrange,https://id.linkedin.com/company/byorange?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-byorange-3787773447?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=v0xvgQ2WSXHaLBLnGrtAyw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,2023-12-16,Data Scientist
"Jakarta, Indonesia",Blue Bird Group,https://id.linkedin.com/company/bluebirdgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-blue-bird-group-3797298899?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=gX9fxwLuX3U4uTgs1ZUUtw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-03,Data Scientist
"Jakarta, Indonesia",Generali Indonesia,https://id.linkedin.com/company/generali-indonesia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-generali-indonesia-3796383176?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=nKtWBioFBXbjGslQohzh7A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-08,Data Scientist
"Jakarta, Indonesia",ilmuOne Data,https://id.linkedin.com/company/ilmuone-data?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-ilmuone-data-3812342421?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=bOCAgZrJWURNDnDLW3X4HA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-24,Data Scientist
"Jakarta, Indonesia",KAZOKKU,https://id.linkedin.com/company/kazokku-indonesia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/machine-learning-engineer-at-kazokku-3813191801?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=7c0sN5vgmz6ah21tRKRrWA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-30,Machine Learning Engineer
Jakarta Metropolitan Area,Kelola Talenta Global,https://id.linkedin.com/company/kelola-talenta-global?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/machine-learning-engineer-at-kelola-talenta-global-3787918928?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=KUXJtxFnub9PfP6p6aAWTA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,2023-12-16,Machine Learning Engineer
Jakarta Metropolitan Area,Traveloka,https://sg.linkedin.com/company/traveloka?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-fraud-risk-at-traveloka-3814517699?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=IjklFIATMp5KdNQIL%2BgyTA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-25,Data Scientist (Fraud & Risk)
Jakarta Metropolitan Area,Cermati.com,https://id.linkedin.com/company/cermati?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-risk-platform-at-cermati-com-3767576333?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=GirwT6lv3P5QnMpfVq0Mqg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-19,Data Scientist - Risk Platform
Jakarta Metropolitan Area,Grab,https://sg.linkedin.com/company/grabapp?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-analytics-ads-at-grab-3814507630?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=5guHWnuER1%2FSyWOYCNThTQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-25,Data Scientist (Analytics) - Ads
Jakarta Metropolitan Area,Prakerja,https://id.linkedin.com/company/kartu-prakerja?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-prakerja-3801786891?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=1yNbRWoRIpK08rKIplVHTQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-09,Data scientist
Jakarta Metropolitan Area,Zurich Insurance,https://ch.linkedin.com/company/zurich-insurance-company-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-zurich-asuransi-indonesia-at-zurich-insurance-3812345188?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=RyMNgrj0S0E7xaBhxuI3Tg%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-24,Data Scientist - Zurich Asuransi Indonesia
"Jakarta, Indonesia",NielsenIQ,https://www.linkedin.com/company/nielseniq?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-nielseniq-3756940997?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=r50ljwCOC8Fq4%2FZ5q4L7oQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-09,Data Scientist
"Jakarta, Indonesia",Delman Data Lab,https://id.linkedin.com/company/delman-io?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-contract-at-delman-data-lab-3804835097?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=AQDTU6a1TAoJz9OezYHhRg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-19,Data Scientist (Contract)
"Jakarta, Indonesia",IdScore,https://id.linkedin.com/company/idscore?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-pt-pefindo-biro-kredit-3804198622?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=0Iib2HMFND3mPEScGSSR9A%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-18,Data Scientist
Jakarta Metropolitan Area,Grab,https://sg.linkedin.com/company/grabapp?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-analytics-at-grab-3809353720?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=6e6nV41uDDSIpEFeZuOIkQ%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-23,Data Scientist (Analytics)
"Jakarta, Indonesia",Berani Digital ID,https://id.linkedin.com/company/beranidigital?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-science-at-berani-digital-id-3808371711?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=M3OptfdUEDUAo%2FAuiWvC%2FQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-30,Data Science
"Your, Papua, Indonesia",Artsy,https://www.linkedin.com/company/artsyinc?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-science-analytics-at-artsy-3620266146?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=TsANtOrp9pBqySsXBL71lQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card,2023-05-08,Data Science & Analytics
Jakarta Metropolitan Area,Traveloka,https://sg.linkedin.com/company/traveloka?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-traveloka-3803772042?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=6yEbQogQf6pLu5eHlyu39Q%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-11,Data Scientist
"Jakarta, Indonesia",ilmuOne Data,https://id.linkedin.com/company/ilmuone-data?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-ilmuone-data-3807127952?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=gNtxuNGXwBXFXBgdf3n4OA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-17,Data Scientist
Jakarta Metropolitan Area,Ringan (PT Ringan Teknologi Indonesia),https://id.linkedin.com/company/pt-ringan-teknologi-indonesia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/risk-data-scientist-at-ringan-pt-ringan-teknologi-indonesia-3800521212?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=HvIxJs9r5o6azU7fZb6szQ%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-12,Risk Data Scientist
"Surabaya, East Java, Indonesia",Dikshatek Indonesia,https://id.linkedin.com/company/dikshatek?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/ai-at-diksha-teknologi-indonesia-3736943377?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=qXu77BZgSLIfzSdsI0DoTg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,2023-10-10,AI
"Larangan Selatan, Banten, Indonesia",Universitas AMIKOM Yogyakarta,https://id.linkedin.com/company/universitasamikomyogyakarta?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-universitas-amikom-yogyakarta-3803584952?refId=IYS%2BXlQwnBkbGdS1O%2B%2F%2FBg%3D%3D&trackingId=Tgqvel4WOXF9aR3OYqf3KA%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card,2024-01-11,Data Scientist
"Jakarta, Indonesia",JULO,https://id.linkedin.com/company/juloindonesia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-data-scientist-at-julo-3800067606?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=4ikfI%2BEn9URglIN%2B470GTQ%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-08,Senior Data Scientist
"Larangan Selatan, Banten, Indonesia",Universitas AMIKOM Yogyakarta,https://id.linkedin.com/company/universitasamikomyogyakarta?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/ai-engineer-at-universitas-amikom-yogyakarta-3803587294?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=pLoW8DP7M%2BMg%2FOCcV1QStA%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-11,AI Engineer
Indonesia,TrimCheck,https://uk.linkedin.com/company/trimcheckapp?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/swift-developer-at-trimcheck-3786924359?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=yP%2BTQ%2BvJk%2B0etuHoN3Gddg%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-12-18,Swift Developer
"Jakarta, Jakarta, Indonesia",Argus Labs,https://www.linkedin.com/company/arguslabs?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/software-engineer-junior-fresh-graduate-at-argus-labs-3746797954?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=xVt%2BL8HR04faXu6g9ZKFnw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-10-23,Software Engineer (Junior/Fresh Graduate)
Indonesia,Protos Labs,https://sg.linkedin.com/company/protos-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/fullstack-developer-python-react-js-at-protos-labs-3816050621?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=Uh92wzFEEGdyMmz%2B%2Fotaiw%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-29,Fullstack Developer (Python & React.js)
"Jakarta, Indonesia",Grab,https://sg.linkedin.com/company/grabapp?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-growth-data-scientist-at-grab-3809358344?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=VMb56UtNJygEDOm%2BFql8aQ%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-18,Senior Growth Data Scientist
Jakarta Metropolitan Area,Traveloka,https://sg.linkedin.com/company/traveloka?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-senior-data-scientist-at-traveloka-3732436301?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=lsF2n0F%2BUzuIlJbv5%2F2xTw%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-10-04,Data Scientist/Senior Data Scientist
"Tangerang, Banten, Indonesia",not-found,not-found,not-found,2024-01-23,Data Scientist
"Duri Utara, Jakarta, Indonesia",PT Wahana Ottomitra Multiartha Tbk,https://id.linkedin.com/company/pt-wahana-ottomitra-multiartha-tbk?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/corporate-data-scientist-department-head-at-pt-wahana-ottomitra-multiartha-tbk-3780068514?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=HBtewt9lL5atFdnQ2C4hkQ%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-12-13,Corporate Data Scientist Department Head
Jakarta Metropolitan Area,Michael Page,https://uk.linkedin.com/company/michael-page?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-investment-tech-at-michael-page-3789593665?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=Mdg3xDA4RZPM790%2B5mqFRQ%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-12-16,Data Scientist - Investment Tech
"Jakarta, Indonesia",WeNetwork,https://id.linkedin.com/company/wenetworkasia?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-avp-telecommunication-at-wenetwork-3807279249?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=bdLs0Hz9b0%2FcKvTY4pjKOg%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-16,Data Scientist (AVP) - Telecommunication
"Jakarta, Indonesia",Cognex Corporation,https://www.linkedin.com/company/cognex-corporation?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/applications-engineer-jakarta-at-cognex-corporation-3798998505?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=4RaimzxJn4b7cR9wssZrlQ%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card,2024-01-05,Applications Engineer- Jakarta
"Jakarta, Jakarta, Indonesia",ADVANCE.AI,https://sg.linkedin.com/company/advance.ai?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/data-scientist-at-advance-ai-3646641361?refId=DLmSpsq9r13dnWETpiHFzw%3D%3D&trackingId=%2B45n4k%2FVYTQvpYNMtjQeTg%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card,2023-06-03,Data Scientist
